"sample"	"orf"	"position"	"B"	"B.1"	"B.2"	"A"	"B.3"	"A.1"	"A.2"	"B.4"	"A.3"	"A.4"	"A.5"	"A.6"	"B.5"	"B.6"	"A.7"	"B.7"	"B.8"	"B.9"	"A.8"	"B.10"	"A.9"	"B.11"	"B.12"	"B.13"	"B.14"	"A.10"	"A.11"	"A.12"	"A.13"	"B.15"	"A.14"	"A.15"	"B.16"	"B.17"	"B.18"	"filename"
"Orf44_66282"	"Orf44"	66282	-18.9648417294299	-20.6560871735095	-3.62956609374668	-6.88538013715421	-8.79398158346712	-8.87774858786395	-5.93850015662406	-19.2092121407465	-8.69050392748316	-10.7256440886497	-6.37064024542272	-7.29482510954101	-22.1890208304382	-24.6428745436955	-10.8097888838898	-23.2432792941089	-21.0233543496637	-7.01283745066029	-7.57870800622109	-12.9795863856128	-6.36038714560492	-7.58950323324018	-18.7585987608949	-20.3912894464075	-18.6025857055385	-33.4750557995672	-21.9166769767589	-34.2877987735901	-6.70624127227039	-16.5689722356459	-6.43064676245451	-8.30844034943506	-11.267133346855	-22.6683132227255	-23.9730710620219	"dCT.xlsx"
"Orf44_66282.5"	"Orf44"	66282.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-16.6053801371542	-33.8239815834671	-33.9077485878639	-12.2285001566241	-35.2792121407465	-34.9405039274832	-15.5856440886497	-33.5906402454227	-16.434825109541	-32.2990208304382	-30.3328745436955	-14.8197888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-17.4487080062211	-38.2495863856128	-15.1003871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-14.8650557995672	-33.4866769767589	-34.2877987735901	-13.8562412722704	-34.1089722356459	-17.3706467624545	-13.8984403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf44_66755"	"Orf44"	66755	-15.1448417294299	-33.0560871735095	-3.74956609374668	-7.47538013715421	-10.4239815834671	-10.0277485878639	-7.81850015662406	-35.2792121407465	-9.34050392748316	-10.1056440886497	-6.52064024542272	-8.454825109541	-32.2990208304382	-30.3328745436955	-11.1197888838898	-35.3732792941089	-16.8633543496637	-4.01283745066029	-7.65870800622109	-11.9795863856128	-8.23038714560492	-7.54950323324018	-7.79859876089495	-11.7212894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-34.2877987735901	-7.75624127227039	-10.2989722356459	-8.93064676245451	-10.3184403494351	-33.767133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf44_66755.5"	"Orf44"	66755.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-6.49538013715421	-8.30398158346712	-7.86774858786395	-5.54850015662406	-9.83921214074652	-10.9605039274832	-10.0956440886497	-33.5906402454227	-10.874825109541	-32.2990208304382	-30.3328745436955	-9.80978888388981	-35.3732792941089	-34.3133543496637	-31.0828374506603	-8.04870800622109	-38.2495863856128	-8.85038714560492	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-6.57505579956725	-7.18667697675892	-34.2877987735901	-6.7862412722704	-34.1089722356459	-8.15064676245451	-6.28844034943506	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf44_67024"	"Orf44"	67024	-9.20484172942992	-11.0960871735095	-15.6095660937467	-4.64538013715421	-11.6439815834671	-8.36774858786395	-7.00850015662406	-13.1792121407465	-7.27050392748316	-12.9556440886497	-8.52064024542272	-7.54482510954101	-13.8690208304382	-11.1928745436955	-8.24978888388981	-12.8232792941089	-13.1633543496637	-3.4628374506603	-7.60870800622109	-9.5195863856128	-6.61038714560492	-6.75950323324018	-5.98859876089494	-14.9112894464075	-13.2425857055385	-7.89505579956725	-10.8166769767589	-14.8077987735901	-7.21624127227039	-12.1189722356459	-7.65064676245451	-8.83844034943506	-14.067133346855	-13.1183132227255	-14.2030710620219	"dCT.xlsx"
"Orf44_67024.5"	"Orf44"	67024.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-14.4553801371542	-33.8239815834671	-33.9077485878639	-8.90850015662406	-35.2792121407465	-14.2505039274832	-9.90564408864972	-33.5906402454227	-12.094825109541	-32.2990208304382	-30.3328745436955	-12.4897888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-11.3487080062211	-38.2495863856128	-11.3103871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-34.2877987735901	-10.2462412722704	-34.1089722356459	-13.3106467624545	-8.84844034943506	-14.277133346855	-35.2883132227255	-12.2330710620219	"dCT.xlsx"
"Orf45_67845"	"Orf45"	67845	-8.17484172942991	-23.0260871735095	-1.87956609374668	-4.83538013715421	-25.2339815834671	-5.96774858786395	-5.76850015662406	-9.98921214074652	-7.63050392748316	-7.82564408864972	-7.12064024542272	-5.554825109541	-8.85902083043822	-27.2828745436955	-8.71978888388981	-21.8932792941089	-7.9633543496637	-2.64283745066029	-5.74870800622109	-9.8195863856128	-5.12038714560492	-6.16950323324018	-5.20859876089494	-27.6712894464075	-18.0225857055385	-5.22505579956724	-8.91667697675892	-7.77779877359009	-5.09624127227039	-7.93897223564587	-7.19064676245451	-7.06844034943506	-11.177133346855	-20.8283132227255	-22.7830710620219	"dCT.xlsx"
"Orf45_67845.5"	"Orf45"	67845.5	-19.0048417294299	-33.0560871735095	-29.0895660937467	-3.85538013715421	-33.8239815834671	-3.54774858786395	-4.09850015662406	-7.17921214074652	-5.40050392748316	-5.94564408864973	-33.5906402454227	-5.124825109541	-32.2990208304382	-30.3328745436955	-6.89978888388981	-29.6732792941089	-7.58335434966371	-31.0828374506603	-5.36870800622109	-34.0595863856128	-6.24038714560492	-24.7395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-4.12505579956724	-33.4866769767589	-6.24779877359009	-3.7262412722704	-34.1089722356459	-7.03064676245451	-5.36844034943506	-7.977133346855	-35.2883132227255	-23.3130710620219	"dCT.xlsx"
"Orf45_68227"	"Orf45"	68227	-5.69484172942991	-7.27608717350947	-3.66956609374668	-3.08538013715421	-6.78398158346712	-6.53774858786395	-4.63850015662406	-6.57921214074652	-7.13050392748316	-5.76564408864973	-4.03064024542272	-3.764825109541	-6.41902083043821	-5.64287454369548	-6.33978888388981	-5.75327929410893	-5.8033543496637	-3.59283745066029	-4.54870800622109	-6.6495863856128	-3.53038714560492	-6.18950323324018	-4.29859876089494	-2.99128944640751	-7.41258570553849	-4.56505579956724	-5.98667697675892	-7.16779877359009	-4.27624127227039	-5.09897223564587	-4.85064676245451	-5.09844034943506	-8.377133346855	-8.64831322272548	-6.77307106202187	"dCT.xlsx"
"Orf45_68227.5"	"Orf45"	68227.5	-8.08484172942991	-6.91608717350947	-9.31956609374668	-4.75538013715421	-5.56398158346712	-2.53774858786395	-2.82850015662406	-5.25921214074652	-5.32050392748316	-4.54564408864973	-4.51064024542272	-4.36482510954101	-7.65902083043821	-12.9528745436955	-5.23978888388981	-8.50327929410894	-7.8533543496637	-4.54283745066029	-3.39870800622109	-9.0595863856128	-5.56038714560492	-6.37950323324018	-4.72859876089494	-11.0012894464075	-6.5425857055385	-2.82505579956725	-3.65667697675892	-4.13779877359009	-2.8362412722704	-5.90897223564588	-5.28064676245451	-4.40844034943506	-6.787133346855	-6.25831322272548	-6.12307106202188	"dCT.xlsx"
"Orf45_68463"	"Orf45"	68463	-11.2348417294299	-10.9360871735095	-13.5095660937467	-12.3553801371542	-9.36398158346712	-8.78774858786395	-9.78850015662406	-11.9492121407465	-8.76050392748316	-12.1556440886497	-30.7906402454227	-18.384825109541	-20.6590208304382	-12.2528745436955	-10.8997888838898	-12.0732792941089	-7.19335434966371	0.097162549339707	-4.06870800622109	-7.6695863856128	-6.45038714560492	-3.63950323324018	-5.81859876089494	-3.73128944640751	-8.5825857055385	-9.66505579956724	-7.19667697675892	-19.0477987735901	-23.6662412722704	-7.69897223564588	-8.81064676245451	-11.0184403494351	-11.467133346855	-13.7283132227255	-18.9630710620219	"dCT.xlsx"
"Orf46_69318"	"Orf46"	69318	-11.7548417294299	-11.6860871735095	-23.8495660937467	-6.56538013715421	-11.5739815834671	-7.64774858786395	-9.43850015662406	-15.2492121407465	-18.4705039274832	-7.84564408864973	-6.20064024542272	-12.504825109541	-17.6590208304382	-10.9328745436955	-8.12978888388981	-16.6532792941089	-11.8133543496637	-2.28283745066029	-5.08870800622109	-9.6495863856128	-5.29038714560492	-5.76950323324018	-8.21859876089494	-22.4112894464075	-15.3425857055385	-7.41505579956724	-8.46667697675892	-12.5577987735901	-5.70624127227039	-9.59897223564588	-6.14064676245451	-6.56844034943506	-10.867133346855	-17.9983132227255	-19.9730710620219	"dCT.xlsx"
"Orf47_69635"	"Orf47"	69635	-12.7948417294299	-12.7260871735095	-15.3295660937467	-9.56538013715421	-12.7439815834671	-7.51774858786395	-9.76850015662406	-8.96921214074652	-15.4405039274832	-8.68564408864972	-16.3806402454227	-9.264825109541	-11.6390208304382	-17.8228745436955	-9.77978888388981	-13.2032792941089	-7.1833543496637	-4.0328374506603	-6.07870800622109	-9.9495863856128	-5.05038714560492	-7.13950323324018	-7.98859876089494	-15.2912894464075	-12.0725857055385	-7.30505579956724	-12.7866769767589	-9.89779877359009	-6.20624127227039	-11.2989722356459	-6.17064676245451	-6.62844034943506	-13.707133346855	-16.7383132227255	-14.7330710620219	"dCT.xlsx"
"Orf47_69635.5"	"Orf47"	69635.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-23.8253801371542	-33.8239815834671	-20.0577485878639	-34.9585001566241	-18.6592121407465	-18.3505039274832	-21.5256440886497	-33.5906402454227	-19.464825109541	-32.2990208304382	-30.3328745436955	-22.0897888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-19.8887080062211	-38.2495863856128	-21.1503871456049	-34.4395032332402	-24.7185987608949	-32.0012894464075	-33.1925857055385	-17.2350557995672	-33.4866769767589	-34.2877987735901	-19.4162412722704	-34.1089722356459	-22.3506467624545	-18.6384403494351	-22.287133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf47_69773"	"Orf47"	69773	-36.3648417294299	-33.0560871735095	-29.0895660937467	-19.6853801371542	-33.8239815834671	-15.5177485878639	-34.9585001566241	-35.2792121407465	-21.3405039274832	-19.6456440886497	-17.9006402454227	-16.064825109541	-32.2990208304382	-30.3328745436955	-17.4897888838898	-12.3732792941089	-34.3133543496637	-31.0828374506603	-19.9587080062211	-38.2495863856128	-16.4203871456049	-34.4395032332402	-16.4385987608949	-32.0012894464075	-33.1925857055385	-17.7150557995672	-15.4066769767589	-21.8777987735901	-16.6662412722704	-34.1089722356459	-19.5706467624545	-18.1284403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf47_69773.5"	"Orf47"	69773.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-6.71774858786395	-34.9585001566241	-8.39921214074652	-8.53050392748316	-7.09564408864973	-4.36064024542272	-5.634825109541	-32.2990208304382	-30.3328745436955	-7.38978888388981	-35.3732792941089	-25.8633543496637	-2.34283745066029	-4.98870800622109	-9.3195863856128	-5.30038714560492	-5.41950323324018	-6.95859876089494	-32.0012894464075	-33.1925857055385	-5.93505579956724	-33.4866769767589	-9.59779877359009	-6.27624127227039	-34.1089722356459	-6.31064676245451	-8.09844034943506	-11.197133346855	-18.3383132227255	-33.3430710620219	"dCT.xlsx"
"Orf8_10202"	"Orf8"	10202	-18.8348417294299	-33.0560871735095	-29.0895660937467	-11.4453801371542	-33.8239815834671	-33.9077485878639	-13.5385001566241	-10.9592121407465	-15.7005039274832	-13.5756440886497	-11.0406402454227	-10.664825109541	-32.2990208304382	-30.3328745436955	-21.0497888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-10.7387080062211	-38.2495863856128	-13.9703871456049	-16.2695032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-13.7850557995672	-13.4566769767589	-10.2277987735901	-15.0362412722704	-34.1089722356459	-11.7906467624545	-33.9384403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf8_10467"	"Orf8"	10467	-36.3648417294299	-33.0560871735095	-29.0895660937467	-14.4953801371542	-33.8239815834671	-8.43774858786395	-34.9585001566241	-11.0092121407465	-12.8605039274832	-12.2056440886497	-15.8006402454227	-12.054825109541	-19.2090208304382	-30.3328745436955	-14.8597888838898	-35.3732792941089	-15.9433543496637	-31.0828374506603	-13.0087080062211	-38.2495863856128	-14.4803871456049	-11.7495032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-13.8650557995672	-8.83667697675892	-11.6677987735901	-11.5162412722704	-34.1089722356459	-11.3106467624545	-33.9384403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf8_10765"	"Orf8"	10765	-36.3648417294299	-33.0560871735095	-29.0895660937467	-8.45538013715421	-12.6639815834671	-13.437748587864	-14.1685001566241	-9.43921214074652	-10.5605039274832	-11.9356440886497	-12.3206402454227	-10.284825109541	-32.2990208304382	-30.3328745436955	-13.8197888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-13.9787080062211	-38.2495863856128	-14.4703871456049	-16.2695032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-12.2950557995672	-26.8066769767589	-12.6277987735901	-10.2262412722704	-13.5789722356459	-13.1406467624545	-11.0684403494351	-17.697133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf48_70402"	"Orf48"	70402	-8.90484172942991	-33.0560871735095	-14.7295660937467	-5.98538013715421	-33.8239815834671	-8.04774858786395	-34.9585001566241	-9.56921214074652	-8.79050392748316	-7.20564408864973	-6.52064024542272	-6.45482510954101	-32.2990208304382	-30.3328745436955	-7.50978888388981	-35.3732792941089	-7.91335434966371	-2.00283745066029	-5.51870800622109	-9.6995863856128	-5.56038714560492	-5.95950323324018	-5.95859876089494	-4.56128944640751	-33.1925857055385	-7.38505579956724	-33.4866769767589	-9.86779877359008	-6.2462412722704	-7.94897223564588	-6.46064676245451	-7.62844034943506	-11.867133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf48_70402.5"	"Orf48"	70402.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-11.5439815834671	-19.2677485878639	-34.9585001566241	-35.2792121407465	-19.5105039274832	-35.2456440886497	-33.5906402454227	-16.724825109541	-32.2990208304382	-30.3328745436955	-17.0297888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-19.9987080062211	-38.2495863856128	-21.0903871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-17.7950557995672	-33.4866769767589	-23.5577987735901	-19.2862412722704	-34.1089722356459	-20.1906467624545	-24.3784403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf48_71056"	"Orf48"	71056	-8.26484172942991	-19.0360871735095	-4.90956609374668	-7.03538013715421	-9.26398158346712	-7.87774858786395	-11.2985001566241	-8.37921214074652	-10.9305039274832	-8.74564408864973	-6.41064024542272	-7.124825109541	-9.04902083043821	-10.7228745436955	-7.91978888388981	-21.2432792941089	-26.7033543496637	-11.0728374506603	-5.77870800622109	-17.8895863856128	-5.56038714560492	-9.45950323324018	-5.97859876089495	-5.88128944640751	-26.4125857055385	-7.10505579956725	-9.49667697675892	-7.83779877359008	-5.7462412722704	-10.6589722356459	-6.79064676245451	-6.78844034943506	-11.547133346855	-25.5883132227255	-17.6230710620219	"dCT.xlsx"
"Orf48_71267.5"	"Orf48"	71267.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-24.6353801371542	-33.8239815834671	-9.75774858786395	-12.5885001566241	-9.66921214074652	-10.3405039274832	-8.06564408864973	-20.2406402454227	-9.28482510954101	-32.2990208304382	-30.3328745436955	-7.88978888388981	-35.3732792941089	-8.87335434966371	-16.6728374506603	-6.18870800622109	-29.0295863856128	-5.65038714560492	-8.72950323324018	-33.4885987608949	-32.0012894464075	-33.1925857055385	-12.7650557995672	-33.4866769767589	-11.0677987735901	-14.7862412722704	-8.01897223564587	-6.80064676245451	-7.29844034943506	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf49_71851"	"Orf49"	71851	-6.91484172942992	-6.16608717350947	0.0204339062533165	-3.41538013715421	-6.20398158346713	-6.34774858786395	-7.54850015662407	-6.93921214074652	-6.58050392748316	-6.88564408864973	-3.53064024542272	-5.66482510954101	-5.96902083043821	-2.02287454369548	-7.55978888388981	-6.80327929410893	-4.7133543496637	-0.162837450660291	-3.80870800622109	-7.0595863856128	-5.61038714560492	-3.31950323324018	-3.95859876089494	-2.48128944640751	-6.34258570553849	-7.30505579956724	-5.59667697675892	-8.20779877359009	-6.2262412722704	-4.97897223564588	-5.99064676245451	-7.15844034943506	-9.447133346855	-7.87831322272548	-7.23307106202187	"dCT.xlsx"
"Orf49_71851.5"	"Orf49"	71851.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-12.467748587864	-34.9585001566241	-35.2792121407465	-18.6805039274832	-15.7356440886497	-33.5906402454227	-13.354825109541	-27.2190208304382	-25.0928745436955	-14.1597888838898	-31.8832792941089	-34.3133543496637	-31.0828374506603	-14.6487080062211	-38.2495863856128	-16.9703871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-22.6025857055385	-13.9450557995672	-16.0366769767589	-14.2877987735901	-12.7362412722704	-34.1089722356459	-15.2906467624545	-15.4184403494351	-23.667133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf49_72196"	"Orf49"	72196	-13.2848417294299	-11.9860871735095	-5.59956609374668	-6.89538013715421	-13.2939815834671	-13.5977485878639	-14.9585001566241	-9.93921214074652	-8.33050392748316	-6.74564408864973	-5.52064024542272	-5.32482510954101	-12.1590208304382	-15.6128745436955	-6.80978888388981	-11.7332792941089	-14.8033543496637	-3.63283745066029	-5.47870800622109	-8.7995863856128	-5.51038714560492	-7.23950323324018	-10.1185987608949	-8.78128944640751	-14.7925857055385	-6.57505579956725	-14.8366769767589	-8.09779877359009	-5.3862412722704	-10.5589722356459	-6.82064676245451	-6.80844034943506	-14.417133346855	-14.2083132227255	-9.06307106202187	"dCT.xlsx"
"Orf49_72196.5"	"Orf49"	72196.5	-28.2848417294299	-33.0560871735095	-29.0895660937467	-23.5453801371542	-25.2439815834671	-27.7777485878639	-34.9585001566241	-25.7892121407465	-21.4505039274832	-22.2356440886497	-24.6806402454227	-20.064825109541	-32.2990208304382	-30.3328745436955	-22.8797888838898	-35.3732792941089	-27.6733543496637	-31.0828374506603	-22.9487080062211	-38.2495863856128	-21.0603871456049	-34.4395032332402	-28.7585987608949	-32.0012894464075	-33.1925857055385	-30.2450557995672	-20.4366769767589	-21.1677987735901	-18.2462412722704	-34.1089722356459	-24.2506467624545	-22.1084403494351	-24.527133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf49_72352"	"Orf49"	72352	-24.2948417294299	-33.0560871735095	-4.87956609374668	-3.69538013715421	-9.00398158346712	-28.3877485878639	-34.9585001566241	-9.00921214074652	-34.9405039274832	-6.74564408864973	-8.16064024542272	-5.654825109541	-29.1890208304382	-27.7728745436955	-7.37978888388981	-35.3732792941089	-7.2533543496637	-5.25283745066029	-5.73870800622109	-11.0295863856128	-6.10038714560492	-7.63950323324018	-6.80859876089495	-5.65128944640751	-33.1925857055385	-5.35505579956724	-33.4866769767589	-10.8677987735901	-5.8362412722704	-10.3989722356459	-6.00064676245451	-6.49844034943506	-10.377133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf50_73509"	"Orf50"	73509	-9.07484172942992	-21.2860871735095	-29.0895660937467	-6.88538013715421	-33.8239815834671	-6.20774858786395	-10.0385001566241	-8.38921214074652	-8.46050392748316	-6.88564408864973	-5.97064024542273	-5.854825109541	-32.2990208304382	-30.3328745436955	-7.98978888388981	-35.3732792941089	-34.3133543496637	-10.8328374506603	-6.03870800622109	-13.1795863856128	-5.14038714560492	-8.84950323324018	-33.4885987608949	-32.0012894464075	-33.1925857055385	-5.28505579956724	-33.4866769767589	-9.47779877359008	-4.64624127227039	-7.98897223564588	-5.55064676245451	-7.28844034943506	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf50_73509.5"	"Orf50"	73509.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-33.9077485878639	-34.9585001566241	-35.2792121407465	-31.9305039274832	-35.2456440886497	-33.5906402454227	-27.094825109541	-32.2990208304382	-30.3328745436955	-26.1297888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-32.3787080062211	-38.2495863856128	-31.3203871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-31.2450557995672	-33.4866769767589	-31.5477987735901	-27.3462412722704	-34.1089722356459	-27.7206467624545	-33.9384403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf50_74850"	"Orf50"	74850	-5.88484172942992	-8.31608717350947	0.950433906253316	-2.72538013715421	-9.94398158346712	-5.88774858786395	-11.1585001566241	-19.0192121407465	-4.64050392748316	-15.0256440886497	-3.07064024542272	-10.334825109541	-22.3990208304382	-2.61287454369548	-9.23978888388981	-7.80327929410893	-3.23335434966371	1.81716254933971	-2.37870800622109	-5.5195863856128	-3.10038714560492	-1.63950323324018	-2.96859876089495	-0.541289446407507	-13.4125857055385	-7.66505579956724	-20.4566769767589	-7.99779877359009	-11.1762412722704	-6.24897223564588	-8.33064676245451	-12.9384403494351	-20.957133346855	-22.2583132227255	-15.2830710620219	"dCT.xlsx"
"Orf50_74850.5"	"Orf50"	74850.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-14.7377485878639	-27.2785001566241	-35.2792121407465	-15.8605039274832	-35.2456440886497	-33.5906402454227	-21.644825109541	-32.2990208304382	-30.3328745436955	-36.5597888838898	-26.5832792941089	-34.3133543496637	-31.0828374506603	-35.1187080062211	-34.7195863856128	-17.5603871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-27.0750557995672	-33.4866769767589	-34.2877987735901	-35.8762412722704	-20.1989722356459	-27.8106467624545	-25.8584403494351	-36.297133346855	-35.2883132227255	-11.4930710620219	"dCT.xlsx"
"Orf50_75066"	"Orf50"	75066	-10.9848417294299	-22.6860871735095	-17.5995660937467	-26.0653801371542	-19.8139815834671	-8.12774858786395	-12.3685001566241	-11.0392121407465	-9.76050392748316	-6.76564408864973	-20.1606402454227	-11.814825109541	-32.2990208304382	-15.3928745436955	-7.42978888388981	-30.6632792941089	-8.87335434966371	-2.52283745066029	-5.44870800622109	-10.4895863856128	-4.56038714560492	-6.02950323324018	-20.8985987608949	-32.0012894464075	-15.5925857055385	-13.3450557995672	-12.3766769767589	-16.0677987735901	-13.8662412722704	-9.09897223564588	-8.49064676245451	-7.45844034943506	-17.987133346855	-20.1583132227255	-13.1430710620219	"dCT.xlsx"
"Orf50_75170"	"Orf50"	75170	-21.9548417294299	-15.7160871735095	-23.8895660937467	-8.09538013715421	-22.4239815834671	-11.0877485878639	-12.2785001566241	-9.25921214074652	-7.68050392748316	-11.7656440886497	-8.24064024542272	-12.354825109541	-12.6190208304382	-25.7928745436955	-9.34978888388981	-16.9332792941089	-5.8033543496637	-1.30283745066029	-3.35870800622109	-8.3795863856128	-8.44038714560492	-4.55950323324018	-6.99859876089494	-21.6412894464075	-21.1425857055385	-7.45505579956724	-11.9266769767589	-8.22779877359008	-8.80624127227039	-3.65897223564588	-5.40064676245451	-11.4884403494351	-18.047133346855	-11.9983132227255	-20.6830710620219	"dCT.xlsx"
"Orf52_77022.5"	"Orf52"	77022.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-5.83538013715421	-15.0639815834671	-8.51774858786395	-29.2785001566241	-8.72921214074652	-27.4305039274832	-7.64564408864972	-6.44064024542272	-4.904825109541	-32.2990208304382	-30.3328745436955	-9.23978888388981	-35.3732792941089	-34.3133543496637	-4.63283745066029	-7.56870800622109	-11.6095863856128	-4.99038714560492	-6.91950323324018	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-34.2877987735901	-6.3362412722704	-34.1089722356459	-8.33064676245451	-6.68844034943506	-11.277133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf52_77128"	"Orf52"	77128	-8.22484172942992	-16.2560871735095	-1.77956609374668	-6.60538013715421	-8.23398158346712	-5.78774858786395	-9.68850015662406	-24.1992121407465	-8.63050392748316	-6.11564408864973	-6.57064024542272	-4.41482510954101	-26.4990208304382	-4.09287454369547	-7.45978888388981	-35.3732792941089	-5.93335434966371	-0.422837450660293	-3.83870800622109	-7.8995863856128	-4.32038714560492	-4.07950323324018	-4.38859876089494	-3.50128944640751	-19.0525857055385	-9.82505579956725	-26.4766769767589	-8.93779877359009	-6.5162412722704	-14.0689722356459	-7.66064676245451	-6.10844034943506	-11.067133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf54_77844"	"Orf54"	77844	-7.04484172942992	-8.48608717350947	0.970433906253316	-2.94538013715421	-8.30398158346712	-9.70774858786395	-9.36850015662406	-9.27921214074652	-9.83050392748316	-19.9256440886497	-3.90064024542272	-8.874825109541	-12.2490208304382	-5.27287454369547	-8.04978888388981	-14.9632792941089	-6.7433543496637	1.02716254933971	-2.64870800622109	-5.9295863856128	-5.11038714560492	-2.08950323324018	-4.06859876089494	-3.40128944640751	-8.7925857055385	-8.59505579956724	-18.1266769767589	-17.4777987735901	-9.2962412722704	-7.90897223564587	-6.56064676245451	-6.64844034943506	-14.227133346855	-17.3383132227255	-20.5630710620219	"dCT.xlsx"
"Orf54_77844.5"	"Orf54"	77844.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-33.9077485878639	-34.9585001566241	-14.7492121407465	-15.0705039274832	-35.2456440886497	-33.5906402454227	-13.754825109541	-32.2990208304382	-30.3328745436955	-17.9197888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-17.7587080062211	-38.2495863856128	-17.9403871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-18.3850557995672	-12.9866769767589	-34.2877987735901	-16.4562412722704	-34.1089722356459	-21.9906467624545	-20.5584403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf54_78056"	"Orf54"	78056	-21.0848417294299	-16.9360871735095	-17.6195660937467	-17.7253801371542	-23.1339815834671	-23.177748587864	-14.9385001566241	-8.98921214074652	-20.2805039274832	-20.0056440886497	-16.3906402454227	-7.654825109541	-26.0890208304382	-30.3328745436955	-17.4297888838898	-19.2532792941089	-19.1433543496637	-3.75283745066029	-5.73870800622109	-9.0795863856128	-6.15038714560492	-6.42950323324018	-20.4785987608949	-4.93128944640751	-14.9025857055385	-10.7050557995672	-14.7466769767589	-12.1877987735901	-10.1662412722704	-18.3389722356459	-7.93064676245451	-7.00844034943506	-23.257133346855	-27.0883132227255	-18.5830710620219	"dCT.xlsx"
